label,text
sci.space,"Writer Kathy Sawyer reported in today's Washington Post that Joseph Shea, the 
head of the space station redesign has resigned for health reasons.

Shea was hospitalized shortly after his selection in February.  He returned
yesterday to lead the formal presentation to the independent White House panel.
Shea's presentation was rambling and almost inaudible.

Shea's deputy, former astronaut Bryan O'Connor, will take over the effort.

Goldin asserted that the redesign effort is on track."
sci.space,"+At one time there was speculation that the first spacewalk 
+(Alexei Leonov ?) was a staged fake.
+
+Has any evidence to support or contradict this claim emerged ?
+
+Was this claim perhaps another fevered Cold War hallucination ?

I, for one, would be an avid reader of a sci.space.ussr.what.really.
happened.
"
sci.space,"Archive-name: space/schedule
Last-modified: $Date: 93/04/01 14:39:23 $

SPACE SHUTTLE ANSWERS, LAUNCH SCHEDULES, TV COVERAGE

    SHUTTLE LAUNCHINGS AND LANDINGS; SCHEDULES AND HOW TO SEE THEM

    Shuttle operations are discussed in the Usenet group sci.space.shuttle,
    and Ken Hollis (gandalf@pro-electric.cts.com) posts a compressed version
    of the shuttle manifest (launch dates and other information)
    periodically there. The manifest is also available from the Ames SPACE
    archive in SPACE/FAQ/manifest. The portion of his manifest formerly
    included in this FAQ has been removed; please refer to his posting or
    the archived copy. For the most up to date information on upcoming
    missions, call (407) 867-INFO (867-4636) at Kennedy Space Center.

    Official NASA shuttle status reports are posted to sci.space.news
    frequently.


    WHY DOES THE SHUTTLE ROLL JUST AFTER LIFTOFF?

    The following answer and translation are provided by Ken Jenks
    (kjenks@gothamcity.jsc.nasa.gov).

    The ""Ascent Guidance and Flight Control Training Manual,"" ASC G&C 2102,

	""During the vertical rise phase, the launch pad attitude is
	commanded until an I-loaded V(rel) sufficient to assure launch tower
	clearance is achieved. Then, the tilt maneuver (roll program)
	orients the vehicle to a heads down attitude required to generate a
	negative q-alpha, which in turn alleviates structural loading. Other
	advantages with this attitude are performance gain, decreased abort
	maneuver complexity, improved S-band look angles, and crew view of
	the horizon. The tilt maneuver is also required to start gaining
	downrange velocity to achieve the main engine cutoff (MECO) target
	in second stage.""

    This really is a good answer, but it's couched in NASA jargon. I'll try
    to interpret.

    1)	We wait until the Shuttle clears the tower before rolling.

    2)	Then, we roll the Shuttle around so that the angle of attack
	between the wind caused by passage through the atmosphere (the
	""relative wind"") and the chord of the wings (the imaginary line
	between the leading edge and the trailing edge) is a slightly
	negative angle (""a negative q-alpha"").	This causes a little bit of
	""downward"" force (toward the belly of the Orbiter, or the +Z
	direction) and this force ""alleviates structural loading.""
	We have to be careful about those wings -- they're about the
	most ""delicate"" part of the vehicle.

    3)	The new attitude (after the roll) also allows us to carry more
	mass to orbit, or to achieve a higher orbit with the same mass, or
	to change the orbit to a higher or lower inclination than would be
	the case if we didn't roll (""performance gain"").

    4)	The new attitude allows the crew to fly a less complicated
	flight path if they had to execute one of the more dangerous abort
	maneuvers, the Return To Launch Site (""decreased abort maneuver
	complexity"").

    5)	The new attitude improves the ability for ground-based radio
	antennae to have a good line-of-sight signal with the S-band radio
	antennae on the Orbiter (""improved S-band look angles"").

    6)	The new attitude allows the crew to see the horizon, which is a
	helpful (but not mandatory) part of piloting any flying machine.

    7)	The new attitude orients the Shuttle so that the body is
	more nearly parallel with the ground, and the nose to the east
	(usually).  This allows the thrust from the engines to add velocity
	in the correct direction to eventually achieve orbit.  Remember:
	velocity is a vector quantity made of both speed and direction.
	The Shuttle has to have a large horizontal component to its
	velocity and a very small vertical component to attain orbit.

    This all begs the question, ""Why isn't the launch pad oriented to give
    this nice attitude to begin with?  Why does the Shuttle need to roll to
    achieve that attitude?""  The answer is that the pads were leftovers
    from the Apollo days.  The Shuttle straddles two flame trenches -- one
    for the Solid Rocket Motor exhaust, one for the Space Shuttle Main
    Engine exhaust.  (You can see the effects of this on any daytime
    launch.  The SRM exhaust is dirty gray garbage, and the SSME exhaust is
    fluffy white steam.  Watch for the difference between the ""top""
    [Orbiter side] and the ""bottom"" [External Tank side] of the stack.) The
    access tower and other support and service structure are all oriented
    basically the same way they were for the Saturn V's.  (A side note: the
    Saturn V's also had a roll program.  Don't ask me why -- I'm a Shuttle
    guy.)

    I checked with a buddy in Ascent Dynamics.	He added that the ""roll
    maneuver"" is really a maneuver in all three axes: roll, pitch and yaw.
    The roll component of that maneuver is performed for the reasons
    stated.  The pitch component controls loading on the wings by keeping
    the angle of attack (q-alpha) within a tight tolerance.  The yaw
    component is used to determine the orbital inclination.  The total
    maneuver is really expressed as a ""quaternion,"" a grad-level-math
    concept for combining all three rotation matrices in one four-element
    array.


    HOW TO RECEIVE THE NASA TV CHANNEL, NASA SELECT

    NASA SELECT is broadcast by satellite. If you have access to a satellite
    dish, you can find SELECT on Satcom F2R, Transponder 13, C-Band, 72
    degrees West Longitude, Audio 6.8, Frequency 3960 MHz. F2R is stationed
    over the Atlantic, and is increasingly difficult to receive from
    California and points west. During events of special interest (e.g.
    shuttle missions), SELECT is sometimes broadcast on a second satellite
    for these viewers.

    If you can't get a satellite feed, some cable operators carry SELECT.
    It's worth asking if yours doesn't.

    The SELECT schedule is found in the NASA Headline News which is
    frequently posted to sci.space.news. Generally it carries press
    conferences, briefings by NASA officials, and live coverage of shuttle
    missions and planetary encounters. SELECT has recently begun carrying
    much more secondary material (associated with SPACELINK) when missions
    are not being covered.


    AMATEUR RADIO FREQUENCIES FOR SHUTTLE MISSIONS

    The following are believed to rebroadcast space shuttle mission audio:

	W6FXN  - Los Angeles
	K6MF   - Ames Research Center, Mountain View, California
	WA3NAN - Goddard Space Flight Center (GSFC), Greenbelt, Maryland.
	W5RRR  - Johnson Space Center (JSC), Houston, Texas
	W6VIO  - Jet Propulsion Laboratory (JPL), Pasadena, California.
	W1AW Voice Bulletins

	Station    VHF	   10m	   15m	   20m	  40m	 80m
	------	 ------  ------  ------  ------  -----	-----
	W6FXN	 145.46
	K6MF	 145.585			 7.165	3.840
	WA3NAN	 147.45  28.650  21.395  14.295  7.185	3.860
	W5RRR	 146.64  28.400  21.350  14.280  7.227	3.850
	W6VIO	 224.04		 21.340  14.270
	W6VIO	 224.04		 21.280  14.282  7.165	3.840
	W1AW		 28.590  21.390  14.290  7.290	3.990

    W5RRR transmits mission audio on 146.64, a special event station on the
    other frequencies supplying Keplerian Elements and mission information.

    W1AW also transmits on 147.555, 18.160. No mission audio but they
    transmit voice bulletins at 0245 and 0545 UTC.

    Frequencies in the 10-20m bands require USB and frequencies in the 40
    and 80m bands LSB. Use FM for the VHF frequencies.

    [This item was most recently updated courtesy of Gary Morris
    (g@telesoft.com, KK6YB, N5QWC)]


    SOLID ROCKET BOOSTER FUEL COMPOSITION

    Reference: ""Shuttle Flight Operations Manual"" Volume 8B - Solid Rocket
    Booster Systems, NASA Document JSC-12770

    Propellant Composition (percent)

    Ammonium perchlorate (oxidizer)			69.6
    Aluminum						16
    Iron Oxide (burn rate catalyst)			0.4
    Polybutadiene-acrilic acid-acrylonitrile (a rubber) 12.04
    Epoxy curing agent					1.96

    End reference

    Comment: The aluminum, rubber, and epoxy all burn with the oxidizer."
sci.space,"

I think I can. Largely as a result of efforts by people reading this group
writing letters and making phone calls the following has happened:

1. NASA reprogrammed funds to keep NASP alive in 1991.
2. Efforts to kill DC-X and the SSRT progam where twice twarted
   (Feb. and June of last year).
3. Gouldin kept his job in spite of heavy lobbying against him.

This may not be what Mark was thinking of but it shows that the
readers of sci.space DO have power and influence.

  Allen
"
sci.space,"
There was a recession, and none of the potential entrants could raise any
money.  The race organizers were actually supposed to be handling part of
the fundraising, but the less said about that the better."
sci.space,"
Was that post for real? I thought it was a late April Fool joke. Some of it
seemed a bit over the top even by McElwaine/Abian/etc standards :-)
"
sci.space,"   >Does anyone know how to size cold gas roll control thruster tanks
   >for sounding rockets?

   Well, first you work out how much cold gas you need, then make the
   tanks big enough.

Our sounding rocket payload, with telemetry, guidance, etc. etc. and a
telescope cluster, weighs around 1100 pounds.  It uses freon jets for
steering and a pulse-width-modulated controller for alignment (ie
during our eight minutes in space, the jets are pretty much
continuously firing on a ~10% duty cycle or so...).  The jets also
need to kill residual angular momentum from the spin stabilization, and
flip the payload around to look at the Sun.

We have two freon tanks, each holding ~5 liters of freon (I'm speaking
only from memory of the last flight).  The ground crew at WSMR choose how
much freon to use based on some black-magic algorithm.  They have
extra tank modules that just bolt into the payload stack.

This should give you an idea of the order of magnitude for cold gas 
quantity.  If you really need to know, send me email and I'll try to get you
in touch with our ground crew people.

Cheers,
Craig
"
sci.space,"That is an idea.. The most efficient moon habitat.. 

also the idea of how to get the people off the moon once the prize was won..

Also the idea of how to rescue someone who is ""dying"" on the moon.

Maybe have a area where they can all ""see"" each other, and can help each other
if something happens.. 

I liek the idea of one prize for the first moon landing and return, by a
non-governmental body..

Also the idea of then having a moon habitat race.. 

I know we need to do somthing to get people involved..

Eccentric millionaire/billionaire would be nice.. We see how old Ross feels
about it.. After all it would be a great promotional thing and a way to show he
does care about commericalization and the people.. Will try to broach the
subject to him.. 

Moonbase on the cheap is a good idea.. NASA and friends seem to take to much
time and give us to expensive stuff that of late does not work (hubble and
such). Basically what is the difference between a $1mil peice of junk and a
multi $1mil piece of junk.. I know junk.."
sci.space,"
Seems like a lot of trouble to go to. Its probably better to   
invest in newer launch systems. I don't think a big cost advantage
for using Russian systems will last for very long (maybe a few years). 
Lockheed would be the place to ask, since you would probably have to buy 
the Proton from them (they market the Proton world wide except Russia). 
They should know a lot about the possibilities, I haven't heard them
propose US launches, so I assume they looked into it and found it 
unprofitable. 


Yes...


Comparable to the Zenit I suppose, but since it looks like
nothing will be built there, you might just as well pick any
spot.

The message is: to launch now while its cheap and while Russia and
Kazakstan are still cooperating. Later, the story may be different."
sci.space,"
Wishful thinking mostly. It's more likely that the Moon will never
be the site of major commercial activity. As far as we know it has no
materials we can't get cheaper right here on Earth or from asteroids
and comets, aside from the semi-mythic He3 that *might* be useful in low
grade fusion reactors. Exploring it would satisfy a curiosity itch, 
and it's position in the gravity well of Earth coupled with it's heat 
sink capacity could offer some military utility for ""high ground"" military
weapons systems, but it holds very minute commercial value. If space 
travel becomes cheap enough, it might become a tourist attraction as 
Mt. Everest and the Antarctic have become, but that's a very minor 
activity in the global scope of things.

Luna has an inconvienent gravity field. It's likely too low to prevent
calcium loss, muscle atrophy, and long term genetic drift. Yet it's
too high to do micro-G manufacturing. Space based colonies and factories
that can be spun to any convienent value of G look much better. Luna
has a modest vacuum and raw solar exposure two weeks a month, but orbital
sites can have better vacuums and continous solar exposure. Luna offers
a source of light element rocks that can serve as raw materials, heatsink,
and shielding. The asteroids and comets offer sources of both light and
heavy elements, and volatile compounds, and many are in less steep gravity
wells so that less delta-v is required to reach them.

We don't use 2/3rds of the Earth now, the seafloors, and we virtually
ignore Antarctica, a whole continent. That's because we don't have to
deal with those conditions in order to make a buck. Luna is a much more
expensive place to visit, or to live and work. I think we'll use the
easier places first. That pushes Lunar development back at least a few
centuries, if not much longer.

Luna's main short term value would be as a place for a farside radio
astronomy observatory, shielded from the noisy Earth. Or as the site
of a laser, particle beam, or linear accelerator weapons system for
defending Earth, or bombarding it as the case may be. The first is
unlikely because of the high cost for such a basic science instrument.
The second is just as unlikely because conventional nukes are good
enough, and the military would really rather see the Earth safe for
conventional warfare again. There's little glory in watching from a
bunker as machines fight each other over continental ranges. Little
ultimate profit either.

Gary"
sci.space,"
Hum, do you enjoy putting words in my mouth? 
Come to Nome and meet some of these miners.. I am not sure how things go down
south in the lower 48 (I used to visit, but), of course to believe the
media/news its going to heck (or just plain crazy). 
Well it seems that alot of Unionist types seem to think that having a job is a
right, and not a priviledge. Right to the same job as your forbearers, SEE:
Kennedy's and tel me what you see (and the families they have married into).
There is a reason why many historians and poli-sci types use unionist and
socialist in the same breath.
The miners that I know, are just your average hardworking people who pay there
taxes and earn a living.. But taxes are not the answer. But maybe we could move
this discussion to some more appropriate newsgroup.."
sci.space,".. 


One thing to recall.  Putting a satellite as high as possible is one thing. 
Coming back to not only that altitude, but matching the position of it in 
its orbit on a subsequent mission is another thing.  Any misalignment of the 
plane of the orbit during launch or being ahead or behind the target will 
require more fuel to adjust.  This was considered in the original deployment. 

I agree though that the demands on the crew and complexity are stupendous.  
One has to admire how much they are trying to do. "
sci.space,"

Dennis.

	WE agree a lot ,  it's just we don't both post when we agree
on something.  And when we disagree, it tends to be a lot more
noticeable.;-)"
soc.religion.christian, > repeated lives on earth.
soc.religion.christian,"Does anyone know any good decipleship trainning program during min August 
to end of Sept.  Or any missionary programs.
I currently belong to the Missionary Alliance Church in Oregon.
Please reply by mail.

thanks."
soc.religion.christian,"jwindley@cheap.cs.utah.edu (Jay Windley) writes...

[...]


This is curious. I read in _EH_...

""The Lord imparted the gift of knowledge to James the Just, to John 
and Peter after his resurrection, these delivered it to the rest of 
the apostles, and they to the seventy, of whom Barnabas was one.""
			 
			--- Eusebius, _Ecclesiastical History_

It seems that the Lord imparted the gift of knowledge, not that the
Lord imparted secret information.

[...]


I'm afraid that I cannot find this portrayal in _EH_. 
I don't see anywhere in 3:32:7-8 where Eusebius mentions that certain 
gnostics had the wrong gnosis.

The closest is when Eusebius summarizes Hegesippus' statements, 
""...whilst if there were any at all, that attempted to pervert 
the sound doctrine of the saving gospel, they were yet skulking 
in dark retreats...""


""Favorably interpreted?"" Just in looking at two of the four 
references that you gave (I have the _EH_ handy, Irenaeus and the 
_Clemetine Recognitions_ I will have to look for) I see no room for 
such 'interpretations.'

And any such 'interpretation' still falls short of an equivalence to 
the Temple Ceremonies. 

The links for Jay's using _EH_ for support are: ""imparting the gift 
of knowledge"" = ""imparted secret information"" = ""being given secret 
signs and tokens to gain entrance to heaven.""  But there is not
enough equivalence between the the ideas for us to be able to call 
this ""favorable interpretation.""  It appears to be closer to 
""fabrication."""
soc.religion.christian,"
Please forgive all the inclusions. I suppose they are neccessary to follow
the argument.

My point is that ""if life has meaning or importance then we should try
to find that meaning or importance"" which is almost a tautology. (I hope
I'm not being too patronizing.) One term for that meaning is ""Creator"",
though that is not obvious from my above argument.


(It's more like ""I think, therefore I am, therefore God is."")


Unfortunately the term ""religious"" is ambiguous to me in this context.
I could say that searching for meaning in life is by definition being
religious. I could say cult followers by definition have given up on 
the search.

If you want ""meaning"" why not search for the truth?

So far, my understanding of Christianity is congruent with my understanding
of truth. There have been many before me who have come to conclusions 
that are worded in ways that make sense to me. By no means does that imply
that I understand everything. "
