Medical,"

Close. My mother comes from Gainesville Tex, right across the border.
They claim to be the chigger capitol of the world, and I believe them.
When I grew up in Fort Worth it was bad enough, but in Gainesville
in the summer an attack was guaranteed."
Medical,"
But it is quite a leap in logic to observe one situation where anecdotal
evidence led nowhere and therefore conclude that anecdotal evidence will
NEVER lead anywhere.  I'm sure somebody here can provide an example where
anecdotal evidence (and the interpretation of it) was upheld/verified by
follow-on rigorous clinical trials.



Good point.  There has been a tendency by some on this newsgroup to ""circle
the wagons"" to the viewpoint that anecdotal medical evidence is worthless
(maybe to counter the claims of those who are presenting anecdotal evidence
to support controversial subjects, such as the ""yeast hypothesis"").  But
evidence is evidence - it requires a ""jury"" or a process to sort it out and
determine the truth from the junk.  Medicine must continue to strive to better
understand the workings of the body/mind for the purpose of alleviating
illness - anecdotal evidence is just one piece of the puzzle;  it is not
worthless.  Rather, it can help focus limited resources in the right direction.

Jon Noring

-- 

Charter Member --->>>  INFJ Club."
Medical,"One thing that I haven't seen in this thread is a discussion of the
relation between IBD inflammation and the profile of ingested fatty
acids (FAs).

I was diagnosed last May w/Crohn's of the terminal ileum. When I got
out of the hospital I read up on it a bit, and came across several
studies investigating the role of EPA (an essentially FA) in reducing
inflammation. The evidence was mixed. [Many of these studies are
discussed in ""Inflammatory Bowel Disease,"" MacDermott, Stenson. 1992.]

But if I recall correctly, there were some methodological bones to be
picked with the studies (both the ones w/pos. and w/neg. results). In
the studies patients were given EPA (a few grams/day for most of the
studies), but, if I recall correctly, there was no restriction of the
_other_ FAs that the patients could consume. From the informed
layperson's perspective, this seems mistaken. If lots of n-6 FAs are
consumed along with the EPA, then the ratio of ""bad"" prostanoid
products to ""good"" prostanoid products could still be fairly ""bad.""
Isn't this ratio the issue?

What's the view of the gastro. community on EPA these days? EPA
supplements, along with a fairly severe restriction of other FAs
appear to have helped me significantly (though it could just be the
low absolute amount of fat I eat -- 8-10% calories)."
Medical,"




Cute anecdote, but hardly indicative of the population.  From the responses
I've received to that post (all from men, by the way) I get the impression
that unless a person is willing to drop down and masturbate whenever the
need or desire strikes, then that person is very hung up on sex.

With tv programs about ""boobs"" (Seinfeld) and ""masturbation (again Seinfeld)
and with condoms being handed out in high schools and with the teenage
pregnancy rate and the high abortion rate here in the States, I would
not assume that we American's are frightened of sex.  Rather we are a bit
stupid about it.  Healthy sexuality does not require flamboyance or
promiscuity.  It requires responsibility.
"
Medical,"Also remember that most people map the
sanguine/choleric/melencholic/phlegmatic division onto the extraversion
and neuroticism dimensions (Like Eysenck) and that the MBTI does not
deal with neuroticism (Costa & McCrae)."
Medical,"
Food poisoning is only one of the many possible causes. Yes, even other people
share the food. 

Boy, you computer people only know 1s and 0s, but not much about logic. :-)

No. I did not said MSG was not the culprit. What I argued was that that
there was enough reasonable doubt to convict MSG.  

If you want to convict MSG, show me the evidence, not quilty by suspicion.


Nobody is forcing you to change what you believe.  But I certainly don't
want to see somebody preach to ban pepper because that makes him/her
sneeze. That is exactly what some anti-MSG activitiests are doing


Look, people with a last Chen don't necessarily own a Chinese restaurant.
I am not interested if you enjoy Chinese food or not. Exploiting my last
name to discredit me on the issue is hitting below the belt.

What I am interested in is the truth. Let me give you an excert from
a recent FDA hearing:

           ``There is no evidence orally consumed glutamate has any effect
on the brain,'' said Dr. Richard Wurtman of Massachusetts Institute
of Technology. The anecdotal experiences of individuals is
``superstition, not science,'' he said. ``I don't think glutamate
has made them sick.''

And Dr. Robert Kenney of George Washington University conducted an double
blind test in 1980 showing that the 35 people who reacted to MSG also
had similar reaction when they thought they had MSG but actually not.

Although there are many contradicting personal stories told in this group,
some of them might have been due to other causes. But because the anti MSG
emotion runs so high, that some blame it for anything and everything. 

My purpose is to present a balance view on the issue, although I am probably
20-1 outnumbered."
Medical,"
You became older and your intestine normalized to the weaned state.  That
is, lactose tolerance is an unusual state for adults of most mammals
except for h. sapiens of northern European origin.  As a h. sapiens of 
asian descent (assumption based on name) the loss of lactase is normal
for you.  "
Medical,"
I have a long sighted eye and a short sighted eye. My right eye tends
to cut out when I look at distant things, my left eye when I am close
up.  I had specs to balance things up a bit but could do without them.
I thought that, one way or another, I would always be able to see
clearly.  Unfortunately middle age is rearing its ugly head and I can
no longer see close up objects clearly.  Maybe it's just that my arms
are getting shorter :-)
"
Medical,": > Does anyone know of any studies done on the long-term health effects of a
: > man's vasectomy on his female partner?
: > 
: > ...
: I've heard of NO studies, but speculation:

: Why on _earth_ would there be any effect on women's health?  That's about 
: the most absurd idea I've heard since Ted Kaldis's claim that no more than 
: 35,000 people would march on Washington.

: Ok, _one_ point:  Greatly reduced chance of pregnancy.  But that's it.

: --Josh

Well, there might be another: Since I'm sterile my wife can enjoy sex 
without fear of getting pregnant."
Medical,"
JB>    RR> ""I don't doubt that the placebo effect is alive and well with
JB>    RR>  EVERY medical modality - estimated by some to be around 20+%,
JB>    RR>  but why would it be higher with alternative versus conventional
JB>    RR>  medicine?""
JB>  
JB>  Because most the the time, closer to 90% in my experience, there is no
JB>  substance to the 'alternative' intervention beyond the good intentions of the
JB>  practitioner, which in itself is quite therapeutic. [.......]
JB>
JB>  John Badanes, DC, CA
JB>  romdas@uclink.berkeley.edu

   Well, if that's the case in YOUR practice, I have a hard time 
   figuring out how you even managed to make it into the bottom half
   of your class, or did you create your diplomas with crayons?
 
   If someone runs a medical practice with only a 10% success rate,
   they either tackle problems for which they are not qualified to
   treat, or they have no conscience and are only in business for
   fraudulent purposes.

   OTOH, who are we kidding, the New England Medical Journal in 1984
   ran the heading: ""Ninety Percent of Diseases are not Treatable by
   Drugs or Surgery,"" which has been echoed by several other reports.
   No wonder MDs are not amused with alternative medicine, since
   the 20% magic of the ""placebo effect"" would award alternative 
   practitioners twice the success rate of conventional medicine...

   --Ron--"
Medical,"
Outbreaks of a chronic-mono-like entity were originally called EBS (or
some variant thereof) because most of the people with this disease had
elevated levels of antibodies to the EBV virus. But not all of them
did, which prompted an official renaming of the disease to Chronic
Fatigue Syndrome (this renaming took place in the Annals of Internal
Medicine, Jan. 1988, I believe). Now it's also called Chronic Fatigue
and Immune Dysfunction Syndrome (CFIDS), since it seems clear that
some sort of immune disregulation is causing the probs.

Astonishly, there are still docs who tell people with massively
swollen glands, recurrent fevers and nightsweats, etc., that there's
nothing wrong with them. This is not the same thing as saying that the
syndrome may have a (at least partly) psychological cause. The
disagreement among people whose thoughts are worth considering centers
on just what the cause is. No one knows, but theories include:
psychological stress, some sort of virus (a retrovirus, say most --
maybe one of the newly discovered herpes viruses), environmental
toxins, bacteria (and, yes, candida), genes, (and/)or some combo of
these.

There's no outright cure at the moment, but different docs try
different things, some of which seem to help.

Massive amounts of info on the condition are available these days.
Post your Q to alt.med.cfs, and you will be flooded w/facts."
Medical,"

Precisely.  One wonders what unusual strain the boy might be under that
could be causing ""difficulty with his behavior"".  Standard practice would
be to get a second opinion from a child psychiatrist.  One would want to
rule out the possibility that the ""bad behavior"" is not psychiatric
illness at all.

(Disclaimer: I am not a medic. But I am a parent.)
"
Medical,"
I've had neither a baby nor a kidney stone, but according to my aunt, 
who has had plenty of both, a kidney stone is worse. 
"
Medical,"Mark McWiggins <markmc@halcyon.com> reminds us:

MM> Also, don't forget that it's better for your health 
MM> to enjoy your steak than to resent your sprouts ...

YES!

I call this notion ""psychological health food"" and, in fact, have
determined that the Four Food Groups are Ice Cream, Pizza, Barbecue, and
Chocolate.  Ideally, every meal should contain something from at least two
of these four groups.  Food DOES serve functions other than nutrition, and
one of them is keeping the organism happy and thus aiding its immune
system. 

And I didn't spend a million bucks commissioning a study that told me to
redraw my silly little pyramid in different colors and with a friendlier
typeface, either.  (Ref: Consumer Reports' back page--one of the best
things ever to turn up there.)

Rich Young <young@serum.kodak.com> writes of one of six impossible things:
RY> to consume unrealistically large quantities of barbecued meat at a time.""

Donald Mackie <Donald_Mackie@med.umich.edu> confesses:
DM> I have to confess that this is one of my few unfulfilled ambitions.
DM> No matter how much I eat, it still seems realistic.

Yeah, I want to try one of those 42oz steaks (cooked over applewood) at
Wally's Wolf Lodge Inn in Coeur d'Alene.  That seems quite
unrealistic--unrealistically SMALL.  And a few slabs of ribs from the East
Texas Smoker (RIP, again) in Louisville is not at all unrealistic either.  

What say we have a rec.food.cooking dinner at the Moonlite Bar-B-Que Inn in
Owensboro? (It's all you can eat including lamb ribs & mutton for about
$10.)  We could invite Julie Kangas as guest of honor and see if the
Moonlite's Very Hot Sauce is too hot for her.  (It IS too hot for me, and I
don't say that very often.)  And she could bring ice cream with crushed
dried chiltepins for dessert.  

And we could see if there IS such a thing as an ""unrealistically large
quantity"" of barbecue--the owner of the Moonlite estimates that the
Owensboro restaurants serve a hundred thousand pounds of meat a week in the
summer, and forty thousand in the winter--in a town of 50 000 or so.  Two
pounds per person per week?   Again, sure sounds unrealistic to me--thats
just too meager to be healthy.

~ Kiran (Now a two-pound slab of ribs a day, THAT's realistic.)
"
Medical,"
One of the responsibilities of a licensed physician is to read the medical 
literature to keep up with changes in medical practice.  All the clamor 
over laetril resulted in the NCI spending quite a bit of money on clinical 
trials which proved(to me anyway) that laetril was ineffective against 
cancer.  A physician who continued to use it, when better, more effective, 
treatments are available, may deserve to be called a quack.  Anti-fungals 
are in a different class.  The big question seems to be is it reasonable to 
use them in patients with GI distress or sinus problems that *could* be due 
to candida blooms following the use of broad-spectrum antibiotics?  Gorden 
Rubenfeld, through e-mail, has assured me that most physicians recognize 
the chance of candida blooms occuring after broad-spectrum antibiotic use 
and they therefore reinnoculate their patients with *good* bacteria to 
restore competetion for candida in the body.  I do not believe that this is 
yet a standard part of medical practice.  He deals with critical care 
patients where fungal infection(systemic) is a real problem and just 
because he tries to keep *good* bacteria in his patients does not mean that 
all physicians do this.  I think that aspergillis is more likely to be 
found in the sinus mucus membranes than is candida.  Women have been known 
for a very long time to suffer from candida blooms in the vagina and a 
women is lucky to find a physician who is willing to treat the cause and 
not give give her advise to use the OTC anti-fungal creams.  Since candida 
colonizes primarily in the ano-rectal area, GI symptoms should be more common 
than vaginal problems after broad-spectrum antibiotic use.

The problem we have here David is proof that GI discomfort can be caused by 
a candida bloom.  The arguement is that without proof, no action is 
warrented.

Medicine has not, and probalby never will be, practiced this way.  There 
has always been the use of conventional wisdom.  A very good example is 
kidney stones.  Conventional wisdom(because clinical trails have not been 
done to come up with an effective prevention), was that restricitng the 
intake of calcium and oxalates was the best way to prevent kidney stones 
from forming.  Clinical trials focused on drugs or ultrasonic blasts to 
breakdown the stone once it formed.  Through the recent New England J of 
Medicine article, we now know that conventional wisdom was wrong, 
increasing calcium intake is better at preventing stone formation than is 
restricting calcium intake.

The conventional wisdom in animal husbandry has been that animals need to 
be reinnoculated with *good* bacteria after coming off antibiotic therapy.
If it makes sense for livestock, why doesn't it make sense for humans 
David?  We are not talking about a dangerous treatment(unless you consider 
yogurt dangerous).  If this were a standard part of medical practice, as 
Gordon R. says it is, then the incidence of GI distress and vaginal yeast 
infections should decline."
Medical,"

Experimental Lyme Disease in Dogs Produces Arthritis and Persistant Infection,
The Journal of Infectious Diseases, March 1993, 167:651-664
"
Medical,"FYI...I just posted this on alt.psychoactives as a response to
what the group is for......


A note to the users of alt.psychoactives....

This group was originally a takeoff from sci.med.  The reason for
the formation of this group was to discuss prescription psychoactive
drugs....such as antidepressents(tri-cyclics, Prozac, Lithium,etc),
antipsychotics(Melleral(sp?), etc), OCD drugs(Anafranil, etc), and
so on and so forth.  It didn't take long for this group to degenerate
into a psudo alt.drugs atmosphere.  That's to bad, for most of the
serious folks that wanted to start this group in the first place have
left and gone back to sci.med, where you have to cypher through
hundreds of unrelated articles to find psychoactive data.

It was also to discuss real-life experiences and side effects of
the above mentioned.

Oh well, I had unsubscribed to this group for some time, and I decided
to check it today to see if anything had changed....nope....same old
nine or ten crap articles that this group was never intended for.

I think it is very hard to have a meaningfull group without it
being moderated...too bad.

Oh well, obviously, no one really cares.

Bill Claussen


Would anyone be interested in starting a similar moderated group?"
Medical,"Hello,  I am not sure if this is the right conference to ask this
question, however, Here I go..  I am a commercial fisherman and I 
fell about 3 weeks ago down into the hold of the boat and broke or
cracked a rib and wrenched and bruised my back and left arm.
  My question,  I have been to a doctor and was told that it was 
best to do nothing and it would heal up with no long term effect, and 
indeed I am about 60 % better, however, the work I do is very 
hard and I am still not able to go back to work.  The thing that worries me
is the movement or ""clunking"" I feel and hear back there when I move 
certain ways...  I heard some one talking about the rib they broke 
years ago and that it still bothers them.ÿ.  any opinions?
thanx and cheers"
Medical,"A good source of information on Burzynski's method is in *The Cancer Industry*
by pulitzer-prize nominee Ralph Moss. Also, a non-profit organization called
""People Against Cancer,"" which was formed for the purpose of allowing cancer
patients to access information regarding cancer therapies not endorsed by the
cancer industry, but which have shown highly promising results (all of which
are non-toxic). Anyone interested in cancer therapy should contact this organi-
zation ASAP:              People Against Cancer
                          PO Box 10
                          Otho IA 50569-0010
(515)972-4444
FAX (515)972-4415


peace"
Medical,"I don't know if anyone knows about this topic: electrical heart 
failure. One of my friends has had to go to the doctor because
he had chest pains. The Doc said it was Arythmia. So he had to
go to a new york hospital for a lot of money to get treated. His
doctors said that he could die from it, and the medication caused
cancer ( that he was taking). Well, I suggested that he run, excersize
and eat more, ( he is very skinny) but he says that has nothing
to do with it. Does anyone know what causes arythmia and how 
it can be treated?
			Thanks 

"
Medical,"

Secaris is reasonably inexpensive ($6.00 Cdn for a tube), and is indeed an
over the counter medication. Why it does not appear to be available in the
US, I don't know. It's manufactured in Montreal.

It's a nasal lubricant, and is intended to help nosebleeds that result from
dry mucous membranes.

From some of the replies to my original posting, it's evident that some
people do not secrete enough mucous to keep their nose lining protected
from environmental influences (ie, dry air). But I've had no responses
from anyone with experience with Rutin. Is there another newsgroup that
might have specifics on herbal remedies?

But thanks to all those who did reply with their experiences."
Medical,"My insurance company encourages annual physicals, and at my age [42] i'm
thinking that BIannual physicals, at least, might be a good idea.  Therefore,
i'm shopping for a GP.  Might as well get a good one.

Could the Assembled Net Wisdom suggest things i should look for, or point me to
the FAQ archive if on this topic if there is one?  

Please EMail; i suspect that this topic is real Net Clutter bait."
Medical,"
I have a new doctor who gave me a prescription today for something called 
Septra DS.  He said it may cause GI problems and I have a sensitive stomach 
to begin with.  Anybody ever taken this antibiotic.  Any good?  Suggestions 
for avoiding an upset stomach?  Other tips?
"
Medical,"

Not that new.  20 years ago, we had drug addicts harboring active TB
that was resistant to everything (in Chicago).  The difference now
is that such strains have become virulent.  In the old days, such
TB was weak.  It didn't spread to other people very easily and just
infected the one person in whom it developed (because of non-compliance
with medications).  Non-compliance and development of resistant strains
has been a problem for a very long time.  That is why we have like 9
drugs against TB.  There is always a need to develop new ones due to
such strains.  Now, however, with a virulent resistant strain, we
are in more trouble, and measures to assure compliance may be necessary
even if they entail force.

-- 
----------------------------------------------------------------------------
Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and
geb@cadre.dsl.pitt.edu   |  it is shameful to surrender it too soon."" "
Medical,"I live at sea-level, and am called-upon to travel to high-altitude cities
quite frequently, on business.  The cities in question are at 7000 to 9000
feet of altitude.  One of them especially is very polluted...

Often I feel faint the first two or three days.  I feel lightheaded, and
my heart seems to pound a lot more than at sea-level.  Also, it is very
dry in these cities, so I will tend to drink a lot of water, and keep
away from dehydrating drinks, such as those containing caffeine or alcohol.

Thing is, I still have symptoms.  How can I ensure that my short trips there
(no, I don't usually have a week to acclimatize) are as comfortable as possible?
Is there something else that I could do?

A long time ago (possibly two years ago) there was a discussion here about
altitude adjustment.  Has anyone saved the messages?

Many thanks,"
Medical,"A friend of mine is seeing an acupuncturist and
wants to know if there is any danger of getting
AIDS from the needles.

Thanks,"
Medical,"
No, they do not work well.  My doctor started using one recently, and I
thought the concept was so amazing that I bought one too.  

The thing works by reading the infrared emissions from the ear drum.
The ear drum is hotter than the ear canal walls, so you have to point
the thing very carefully.  This means tugging on the top of the ear
to straighten out the ear canal, then inserting the thing snugly, then
pushing a button.  Unfortunately, there are many things that can go wrong.
It is almost impossible to aim the thing correctly when you do it on 
yourself.  I get readings which differ from each other by up to 2 degrees,
and may differ from an oral thermometer by up to 2 degrees.  

I talked to one of the nurses in my doctor's office recently about this,
and she said she didn't like them either, for same reasons.  She did give
me some instruction on how to tug on my ear, and what correct insertion
feels like, but she said she thought it was impossible to do correctly
on one's self.  She also said that she and other nurses had complained to
the company about inaccurate readings, and that someone from the company
had told them to take great care to clean the infrared window at the end
of the probe with alcohol from time to time.  She demonstrated this prior
to reading my temperature, and managed to get a reading within 0.5 degree
of the oral temperature I took at home before driving to the Dr's office.

I have also noticed tha some nurses click the button, then remove the
probe immediately.  This causes wrong readings.  In my experience, you
have to leave the probe in a good 1 to 2 seconds after clicking the button
to get a good measurement.  The nurse I talked with agreed.  I suspect
that many people don't realize this, and therefore get bad readings for
yet another reason."
Medical,"
   It's worse than that -- there *is* no such thing as
   a double-blind study on the effects of MSG, by
   virtue of the fact that MSG changes the taste of food in
   a characteristic way that is detectable by the subject and
   that cannot be duplicated by a placebo.

Common! You can easily disguise  to flavor of  MSG by putting  it in a
capsule. Then,  the  study  becomes  a  double  blind of  MSG capsules
against control  capsules (containing exactly  the same contents minus
the MSG).
--"
Medical,"---

	Then let me ask you for a ""workable"" solution.  We have a name
here that implies certain things to many people.  Rather than trying
to educate each and every person that comes to the group -- is there
some ""name"" that would imply what this group was originally
intended for?  

	My dad was a lawyer -- as such I grew up with being a stickler
for ""meaning"".  In my ""reality"", psychoactives *technically* could 
range from caffeine to datura to the drugs you mention to more
standard recreational drugs.  In practice I had hoped to see it
limited to those that were above some psychoactive level -- like
some of the drugs you mention, but also possibly including *some*
recreational drugs -- but with conversation limited to their psychoactive 
effects -- the recent query about ""bong water"", I thought was a bit
off topic -- so I just hit ""k"".

	But back to the original question -- what is a workable solution --
what is a workable name that would imply the topic you with to
discuss?  It sounds like there should be a alt.smartdrugs, or something
similar -- I don't feel psychoactives would generally be used to
describe alot of those drugs.  There is a big difference between a
drug that if taken in ""certain doses, over a period of days may have
a psychoactive effect in some people"", vs. many of the drugs in
PIHKAH which *are* psychoactive.


wm
-- "
Medical,"I have a friend who has just been diagnosed with Lupus, and I know nothing
about this disease. The only thing I do know is that this is some sort of
skin disease, and my friend shows no skin rashes - in fact, they used a 
blood test to determine what had been wrong with an on going sacro-
illiac joint problem. 
I am finding a hard time finding information on this disease. Could
anyone please enlighten me as to the particulars of this disease. 
please feel free to E-mail me at 
bytor@cruzio.santa-cruz.ca.us"
Medical,"I am not sure if this is the proper group to post this to but here goes anyway.

 About five years ago my mother was diagnosed with having cancer in the lymph nodes
 under one of her arms. After the doctors removed the cancerous area she had full movement
 of her arm with only slight aching under her arm when she moved it. Over the course of
 the next two years the aching got more severe and her complaining to the doctors produced
 the explanation that it was scar tissue causing the pain. At this time her doctor 
 suggested that some physiotherapy should be employed to break up the scar tissue.

 While attending one of her therapy sessions, while her arm was being 
 manipulated, some damage occured (nerve?) which caused the level of pain to permanently
 increase severly (controlled by Tylenol 3s) and some loss of use of the arm (
 palsied wrist and almost no outward lateral movement). With great persistence on her part
 the doctors looked further into the issue and discovered that not all of the cancer had
 been removed and another tumor had grown under the arm. This was removed also but the
 pain in the arm has not decreased. The doctors are not sure exactly why the pain is 
 persisting but feel some sort of nerve damage has occured and they have employed Tylenol 3
 and soon Morphine to relieve the pain. She has tried acupuncture by this only provides
 minor reductions in pain and is only short term.  

 My questions are: 

     Has anyone has heard of similar cases and what, if anything, was done to reduce the
     levels of pain?

     Are their methods to block nerves so that the pain can be reduced?

     Are their methods to restore nerves so that loss of arm function can be restored?


  Any general suggestions on pain reduction would be greatly appreciated.
  
  
  Please respond by email because I do not always get chance to read this group.

  If anyone knows of some literature that may be useful to this case or another newsgroup
  that I should be posting this to it would also be appreciated.
   
     





"
Medical,"
As has been noted before, there is the distinction between _motivation_
and _method_.  No experimental result should be accepted unless it is
described in sufficient detail to be replicated, and the replications
do indeed reproduce the result.  No theoretical argument should be
accepted unless it is presented in sufficient detail to be followed, and
reasonable, knowlegeable, people agree with the force of the logic.

But people try experiments, and pursue arguments, for all sorts of crazy
reasons.  Irrational motivations are not just curiousities; they are a
large part of the history of science.

There are a couple of negative points to make here:

1) A theory of qi could, conceivably, become accepted without direct
verification of the existence of qi.  For example, quarks are an accepted
part of the standard model of physics, with no direct verification.  What
would be needed would be a theory, based on qi, that predicted medical
reality better than the alternatives.  The central theoretical claim could
lie forever beyond experiment, as long as there was a sufficient body of
experimental data that the qi theory predicted better than any other.

(I wouldn't hold my breath waiting for the triumph of qi, though.
I don't think that there is even a coherent theory based on it, much less
a theory that explains anything at all better than modern biology.  And it
is hard to imagine a qi theory that would not predict some way of rather
directly verifying the existence of qi.)

2) Science has not historically progressed in any sort of rational
experiment-data-theory sequence.  Most experiments are carried out, and
interpreted, in pre-existing theoretical frameworks.  The theoretical
controversies of the day determine which experiments get done.  Overall,
there is a huge messy affair of personal jealousies, crazy motivations,
petty hatreds, and the like that determines which experiments, and which
computations, get done.  What keeps it going forward is the critical
function of science: results don't count unless they can be replicated.

The whole system is a sort of mechanism for generate-and-test.  The generate
part can be totally irrational, as long as the test part works properly.

Pasteur could believe whatever he liked about chemical activity and crystals;
but even Mitscherlich had to agree that racemic acid crystals were handed;
that when you separate them by handedness, you get two chemicals that rotate
polarized light in opposite directions; and the right-rotating version was
indistinguishable from tartaric acid.  Pasteur's irrational motivation had
led to a replicable, and important, result.

This is where Lysenko, creationists, etc. fail.  They have usually not
even produced coherent theories that predict much of anything.  When their
theories do predict, and are contradicted by experiment, they do not
concede the point and modify their theories; rather they try to suppress
the results (Lysenko) or try to divert attention to other evidence they
think supports their position (creationists)."
Medical,"

This homeopathic remedies.  I tried the dander one for a month. 15 drops 
three times a day.  I didn't notice any change whats so ever.  How long 
were you using the drops before you noticed a difference?"
Medical,"

But why do you characterize this as a ""flight of fancy"" or a ""fantasy""?
While I am unfamiliar with the scientific context here, it appears obvious
that his speculation (for lack of a better or more neutral word) was
at least in significant part a consequence of his knowledge of and acceptance
of current theory coupled with his observations.  It would appear that
something quite rational was going on as he attempted to fit his observation
into that theory (or to tailor the theory to cover the observation).  This
does not seem like an example of what most would normally call a flight of
fancy or a fantasy.


Well, I think someone else in this thread was the first to use the word (also,
""extra-scientific"", etc.).  Nor am I prepared to give a general account of
rationality.  In terms of examples, there is some danger of beginning to quibble
over what a ""surprising"" experiment is, what counts as ""surprising"", etc.
The same may be said about ""logical grounds"".  My point is that quite frequently
(perhaps even most frequently) the roots of a new theory can be traced to
previously existing theories (or even to previously rejected hypotheses of
some other theory or domain).  I would offer some rather well known examples
such as Toricelli's Puy de Dome experiment done for the sake of his ""sea of air""
hypothesis.  Was this theory (and the resulting experimental test) ""surprising""?
Well, given the *prior* explanations of the phenomena involved it certainly must
be counted as so.  Was the theory constructed (and the experiment designed)
out of ""perfectly rational grounds""?  Well, there was a pretty successful and
well know theory of fluids.  The analogy to fluids by Toricelli is explicit.
The novelty was in thinking of air as a fluid (but this was *quite* a novelty
at the time).  Was the theory interesting?  Yes.  Was it ""new""?  Well, one
could argue that it was merely the extension of an existing theory to a new
domain, but I think this begs certain questions.  We can debate that if you
like."
Medical,"
So antihistamines can cause weight gain.  NOW they tell me. :-)
Is there any way to find out which do & which don't?  My doctor
obviously is asleep at the wheel.

The original poster mentioned fatigue.  I had that too, but it was
mostly due to the really bizarre dreams I was having -- I wasn't getting
any rest.  My doctor said that was a common reaction.  If astemizole
doesn't cross the blood-brain barrier, how does it cause that side
effect?  Any ideas?

-- "
Medical,
Medical,"
I don't like the term ""quack"" being applied to a licensed physician David.
Questionable conduct is more appropriately called unethical(in my opinion).
I'll give you some examples.

	1. Prescribing controlled substances to patients with no 
	   demonstrated need(other than a drug addition) for the medication.

	2. Prescribing thyroid preps for patients with normal thyroid 
	   function for the purpose of quick weight loss.

	3. Using laetril to treat cancer patients when such treatment has 
	   been shown to be ineffective and dangerous(cyanide release) by 
	   the NCI.

These are errors of commission that competently trained physicians should 
not committ but sometimes do.  There are also errors of omission(some of 
which result in malpractice suits).  I don't think that using anti-fungal 
agents to try to relieve discomfort in a patient who you suspect may be 
having a problem with candida(or another fungal growth) is an error of 
commission or omission.  Healers have had a long history of trying to 
relieve human suffering.  Some have stuck to standard, approved procedures,
others have been willing to try any reasonable treatment if there is a 
chance that it will help the patient.  The key has to be tied to the 
healer's oath, ""I will do no harm"".  But you know David that very few 
treatments involve no risk to the patient.  The job of the physician is a 
very difficult one when risk versus benefit has to be weighed.  Each 
physician deals with this risk/benefit paradox a little differently.  Some 
are very conservative while others are more agressive.  An agressive 
approach may be more costly to the patient and carry more risk but as long 
as the motive is improving the patient's health and not an attempt to rake 
in lots of money(through some of the schemes that have been uncovered in 
the medicare fraud cases), I don't see the need to label these healers as 
quacks or even unethical.

What do I reserve the term quack for?  Pseudo-medical professionals.  
These people lurk on the fringes of the health care system waiting for the 
frustrated patient to fall into their lair.  Some of these individuals are 
really doing a pretty good job of providing ""alternative"" medicine.  But 
many lack any formal training and are in the ""business"" simply to make a 
few fast bucks.   While a patient can be reasonably assured of getting 
competent care when a liscenced physician is consulted, this alternative 
care area is really a buyer's beware arena.  If you are lucky, you may find 
someone who can help you.  If you are unlucky, you can loose a lot of 
money and develop severe disease because of the inability of these pseudo-
medical professional to diagnose disease(which is the fortay of the 
liscened physicians).

I hope that this clears things up David."
Medical,"
Indeed, an extreme example.  It came ""out of nowhere.""  The connection
Kekule saw between it and his problem is fortunate but not extraordinary.
I, for example, often receive/conjure solutions (hypotheses for solutions) 
to my everyday problems at moments when I appear to myself to be occupied 
with activities quite removed.  Algorithms for that new software feature come
when I trample the meadow on my occasional runs.  Alternative (better>) ways 
to instruct and rear my sons arrive while I weed the garden.  I'll swear I am 
not thinking about any of it when ideas come.   

These ideas are not the stuff of ""great"" discoveries, of course, but my
connecting them to particular problems is fraught with deliberation and
occasional fits of rationality.


Yes.  And he was lucky to have such a colorful, vivid image.  I, alas, will
never figure out why returning worms to the loose soil of my garden brought, 
""have him count objects instead of merely count"" to mind regarding my 2 
year-old's fledging arithmetic skills.


The latter.  Worms wiggling around in the dirt fascinate my son.

Regards,

Ted "
Medical,"=>Greg:Flame definitely intended here.  Bill was making fun of the misspelling. 
=>Go look up the word ""krill.""  Also, the correct spelling is Kirlian.  It
=>involves taking photographs of corona discharges created by attaching the
=>subject to a high-voltage source, not of some ""aura.""  It works equally well
=>with inanimate objects.
=
=True.. but what about showing the missing part of a leaf?  Is this
=""corona discharge""?

Yup.  The demonstration to which you refer consists of placing a leaf between
the plates, and taking a Kirlian photograph of it.  You then cut off part of
the leaf, put the top plate back on, and take another Kirlian photograph.  You
see pretty much the same image in both cases.  Turns out the effect isn't
nearly so striking if you take the trouble to clean the plates between
photographs.  Seems that the moisture from the leaf that you left on the place
conducts electricity.  Surprise, surprise!
--------------------------------------------------------------------------------
Carl J Lydick | INTERnet: CARL@SOL1.GPS.CALTECH.EDU | NSI/HEPnet: SOL1::CARL"
Medical,"
I guess I'm still not clear on what the term ""candida bloom"" means,
but certainly it is well known that thrush (superficial candidal
infections on mucous membranes) can occur after antibiotic use.
This has nothing to do with systemic yeast syndrome, the ""quack""
diagnosis that has been being discussed.



Lucky how?  Since a recent article (randomized controlled trial) of
oral yogurt on reducing vaginal candidiasis, I've mentioned to a 
number of patients with frequent vaginal yeast infections that they
could try eating 6 ounces of yogurt daily.  It turns out most would
rather just use anti-fungal creams when they get yeast infections.


Again, this just isn't what the systemic yeast syndrome is about, and
has nothing to do with the quack therapies that were being discussed.
There is some evidence that attempts to reinoculate the GI tract with
bacteria after antibiotic therapy don't seem to be very helpful in
reducing diarrhea, but I don't think anyone would view this as a
quack therapy."
